timestamp,AAPL,MSFT,GOOG,AMZN,NVDA,META,TSLA,JPM,BAC,GS,JNJ,PFE,LLY,XOM,CVX,PG,KO,PEP,MCD,SBUX,BA,CAT,DUK,DD,WMT
2025-09-16 04:00:00,238.15,509.04,251.42,234.05,174.88,779.0,421.62,309.19,50.66,785.53,176.46,23.9,764.71,114.68,159.54,158.05,66.24,140.03,303.29,84.37,215.02,440.67,120.25,32.2887,103.42
2025-09-17 04:00:00,238.99,510.02,249.85,231.62,170.29,775.715,425.86,311.75,51.4,794.22,177.2,24.05,760.13,115.29,160.09,160.33,67.04,141.23,304.97,83.22,214.63,450.66,121.1,32.1255,104.27
2025-09-18 04:00:00,237.88,508.45,252.33,231.23,176.24,780.25,416.85,313.23,52.13,804.31,174.16,24.15,762.93,113.93,158.84,157.32,66.46,140.73,301.14,83.42,215.66,466.96,120.39,32.6778,103.6
2025-09-19 04:00:00,245.5,517.93,255.24,231.48,176.67,778.38,426.07,314.78,52.25,805.0,176.19,24.03,751.99,112.82,156.21,156.04,66.43,141.76,302.38,84.56,215.65,466.54,121.08,32.6778,102.33
2025-09-22 04:00:00,256.08,514.45,252.88,227.63,183.61,765.16,434.21,312.44,51.92,805.56,174.21,24.04,754.95,112.02,156.05,153.07,66.21,141.03,302.99,85.29,212.09,472.1,121.58,32.7448,102.82
2025-09-23 04:00:00,254.43,509.23,252.34,220.71,178.43,755.4,425.85,312.74,51.7,806.32,176.58,24.13,746.98,113.95,157.42,152.5,66.71,141.9,303.19,85.69,216.34,471.26,123.1,32.4142,102.52
2025-09-24 04:00:00,252.31,510.15,247.83,220.21,176.97,760.66,442.79,313.42,51.7,792.43,176.69,24.09,741.85,114.56,159.18,152.42,66.45,142.17,304.33,84.27,215.1,469.79,123.64,31.7197,102.73
2025-09-25 04:00:00,256.87,507.03,246.57,218.15,177.69,748.91,423.39,313.45,51.85,794.76,177.73,23.6,714.59,115.59,160.72,152.15,65.98,139.92,302.3,83.83,213.53,463.72,122.32,31.1925,103.05
2025-09-26 04:00:00,255.46,511.46,247.18,219.78,178.19,743.75,440.4,316.06,52.21,802.51,179.71,23.76,724.54,117.22,160.16,152.5,65.67,140.44,305.24,83.39,221.26,465.76,123.02,31.8745,103.16
2025-09-29 04:00:00,254.43,514.6,244.36,222.17,181.85,743.4,443.21,315.69,52.42,804.12,181.62,23.85,726.51,114.22,156.1,153.53,66.04,140.17,302.99,85.64,217.08,471.61,122.8,32.2343,103.08
2025-09-30 04:00:00,254.63,517.95,243.55,219.57,186.58,734.38,444.72,315.43,51.59,796.35,185.42,25.48,763.0,112.75,155.29,153.65,66.32,140.44,303.89,84.6,215.83,477.15,123.75,32.5941,103.06
2025-10-01 04:00:00,255.45,519.71,245.54,220.63,187.24,717.34,459.46,310.71,50.68,785.51,186.05,27.21,825.42,111.99,154.58,153.18,66.78,143.14,300.52,84.4,215.2,480.82,122.39,32.728,101.96
2025-10-02 04:00:00,257.13,515.74,246.43,222.41,188.89,727.05,436.0,307.55,50.48,779.38,185.98,27.08,819.85,111.29,153.37,152.05,66.1,142.31,299.88,86.72,217.43,490.57,121.57,33.887,101.7
2025-10-03 04:00:00,258.02,517.35,246.45,219.51,187.62,710.56,429.83,310.03,50.64,789.98,188.64,27.37,839.87,113.26,153.55,152.27,66.65,141.98,300.98,86.42,216.3,497.85,123.54,33.3556,102.07
2025-10-06 04:00:00,256.69,528.57,251.51,220.9,185.54,715.66,453.25,309.18,50.39,796.78,188.16,26.43,845.05,114.2,154.02,150.41,66.1,139.7,296.04,82.11,219.73,495.38,124.38,33.8159,102.7
2025-10-07 04:00:00,256.48,523.98,247.13,221.78,185.04,713.08,433.09,307.69,50.29,789.65,188.89,26.27,843.63,114.26,154.91,152.54,66.79,140.79,296.32,81.29,221.82,486.71,125.56,33.0042,103.24
2025-10-08 04:00:00,258.06,524.85,245.46,225.22,189.11,717.84,438.69,304.03,49.84,776.51,189.69,25.68,845.72,114.02,153.74,150.69,66.12,138.84,294.4,80.04,225.32,502.12,125.23,32.7908,102.9
2025-10-09 04:00:00,254.04,522.4,242.21,227.74,192.57,733.51,435.54,305.53,49.79,779.96,191.08,25.24,855.35,112.91,151.64,150.58,66.37,144.71,293.81,79.78,216.0,500.36,124.71,32.569,101.77
2025-10-10 04:00:00,245.27,510.96,237.49,216.37,183.16,705.3,413.49,300.89,48.65,764.36,190.72,24.78,833.49,110.73,148.9,149.69,67.04,150.08,297.01,78.46,210.73,491.3,127.02,30.8368,101.84
2025-10-13 04:00:00,247.66,514.05,244.64,220.07,188.32,715.7,435.9,307.97,48.86,786.78,190.9,24.73,819.4,112.24,151.94,147.49,66.8,148.89,300.11,80.03,215.56,504.76,126.09,31.7782,102.12
2025-10-14 04:00:00,247.77,513.57,246.19,216.39,180.03,708.65,429.24,302.08,50.09,770.76,190.85,24.52,812.35,112.29,152.39,149.16,67.51,151.54,304.56,81.15,214.3,527.47,127.82,32.4603,107.21
2025-10-15 04:00:00,249.34,513.43,251.71,215.57,179.83,717.55,435.15,305.69,52.28,767.93,191.17,24.39,826.57,111.61,152.11,147.42,67.08,151.16,305.25,82.86,214.0,534.05,128.67,32.8577,109.03
2025-10-16 04:00:00,247.45,511.61,251.88,214.47,181.81,712.07,428.75,298.54,50.44,758.09,192.12,24.23,819.38,110.64,151.71,149.6,67.59,152.67,305.33,84.34,211.89,540.96,127.4,32.6904,106.47
2025-10-17 04:00:00,252.29,513.58,253.79,213.04,183.22,716.915,439.31,297.56,51.28,750.77,193.22,24.51,802.83,112.24,153.08,151.4,68.44,153.71,308.09,85.36,212.94,527.08,128.53,33.2929,107.73
2025-10-20 04:00:00,262.24,516.79,257.02,216.48,182.64,732.17,447.43,302.36,52.04,763.32,193.72,24.69,808.96,112.7,154.48,151.96,68.44,153.64,307.77,84.53,216.82,531.18,128.94,33.8703,107.05
2025-10-21 04:00:00,262.77,517.66,251.34,222.03,181.16,733.27,442.6,297.09,51.52,758.98,191.88,24.85,799.57,112.71,153.79,151.62,71.22,153.18,307.48,85.9,217.26,524.65,128.33,33.9456,106.22
2025-10-22 04:00:00,258.45,520.54,252.53,217.95,180.28,733.41,438.97,294.11,51.1,744.6,192.94,24.72,812.43,114.71,155.57,152.2,70.81,153.03,310.11,85.5,216.59,513.91,129.03,33.3515,107.14
2025-10-23 04:00:00,259.58,520.56,253.73,221.09,182.16,734.0,448.98,294.54,51.76,750.78,192.47,24.67,821.04,115.98,156.56,152.21,69.94,151.51,306.97,85.44,217.77,520.5,127.26,34.0126,106.86
2025-10-24 04:00:00,262.82,523.61,260.51,224.21,186.26,738.36,433.72,300.44,52.57,783.88,190.4,24.76,825.45,115.39,155.56,152.49,69.71,151.55,305.79,86.09,221.35,522.73,127.37,33.8954,106.17
2025-10-27 04:00:00,268.81,531.52,269.93,226.97,191.49,750.82,452.42,304.15,53.02,789.99,190.3,24.77,826.41,115.94,155.28,151.74,70.06,152.63,310.0,87.22,223.0,527.07,127.49,34.0502,104.47
2025-10-28 04:00:00,269.0,542.07,268.43,229.25,201.03,751.44,460.55,305.36,52.87,792.09,186.93,24.5,820.1,115.03,154.13,151.37,70.16,150.12,306.4,85.43,223.33,524.47,125.65,34.2678,103.17
2025-10-29 04:00:00,269.7,541.55,275.17,230.3,207.04,751.67,461.51,305.51,52.58,783.06,186.6,24.29,813.53,116.45,155.1,148.77,68.35,146.16,302.35,84.17,213.58,585.49,124.29,34.3766,102.46
2025-10-30 04:00:00,271.4,525.76,281.9,222.86,202.89,666.47,440.1,309.44,53.03,790.16,189.05,24.29,844.5,114.69,153.52,149.58,68.98,147.55,302.43,83.15,200.08,583.15,125.21,34.0879,102.23
2025-10-31 04:00:00,270.37,517.81,281.82,244.22,202.49,648.35,456.56,311.12,53.45,789.37,188.87,24.65,862.86,114.36,157.72,150.37,68.9,146.09,298.43,80.87,201.02,577.26,124.3,34.1632,101.18
2025-11-03 05:00:00,269.05,517.03,284.12,254.0,206.88,637.71,468.37,309.35,53.56,785.52,186.26,24.66,896.53,113.76,154.04,148.02,67.97,143.6,296.37,80.96,204.55,570.59,123.67,34.69,101.59
2025-11-04 05:00:00,270.04,514.33,278.06,249.32,198.69,627.32,444.26,309.25,53.54,790.83,186.86,24.3,906.86,114.14,153.39,147.17,68.66,142.9,299.21,79.6,198.05,547.58,123.83,37.76,102.27
2025-11-05 05:00:00,270.14,507.16,284.75,250.2,195.21,635.95,462.07,311.68,52.45,793.09,186.0,24.61,925.81,113.68,152.66,145.79,68.51,142.86,305.67,82.88,197.62,569.15,123.77,39.63,101.47
2025-11-06 05:00:00,269.77,497.1,285.34,243.04,188.08,618.94,445.91,313.42,53.29,787.58,186.97,24.85,937.44,114.5,152.94,146.13,69.06,141.58,298.41,82.22,196.5,569.78,124.0,39.15,101.68
2025-11-07 05:00:00,268.47,496.82,279.7,244.41,188.15,621.71,429.52,314.21,53.2,786.34,186.57,24.43,924.37,117.22,155.02,146.98,70.55,142.95,299.66,85.57,194.61,563.1,123.66,39.8,102.59
2025-11-10 05:00:00,269.43,506.0,290.59,248.4,199.05,631.76,445.23,316.89,53.42,797.2,188.41,24.39,966.64,118.22,155.65,145.5,70.52,142.62,299.1,84.6,194.81,570.85,122.93,40.24,102.42
2025-11-11 05:00:00,275.25,508.68,291.74,249.1,193.16,627.08,439.62,315.62,53.63,810.31,193.83,25.51,988.62,119.78,156.24,148.54,71.61,145.08,306.83,86.42,195.21,567.93,123.67,40.4,103.44
2025-11-12 05:00:00,273.47,511.14,287.43,244.2,193.8,609.01,430.6,320.41,54.11,838.97,194.39,25.87,1017.78,118.12,153.32,148.01,71.51,144.39,306.94,87.26,195.5,573.02,123.9,40.79,103.44
2025-11-13 05:00:00,272.95,503.29,279.12,237.58,186.86,609.89,401.99,309.48,52.87,805.5,195.25,25.79,1022.87,118.79,155.58,147.96,71.07,145.02,307.58,86.44,194.58,553.55,123.59,40.6,102.54
2025-11-14 05:00:00,272.41,510.18,276.98,234.69,190.17,609.46,404.35,303.61,52.61,790.91,195.93,25.06,1025.28,119.29,157.62,147.67,71.16,145.85,307.03,84.78,194.52,554.03,122.71,39.71,102.48
2025-11-17 05:00:00,267.46,507.49,285.6,232.87,186.6,602.01,408.92,300.37,51.48,775.56,199.58,25.08,1021.7,117.68,154.82,145.82,70.68,147.83,304.9,83.69,191.81,552.05,125.18,38.65,102.95
2025-11-18 05:00:00,267.44,493.79,284.96,222.55,181.36,597.69,401.25,299.41,51.64,776.3,200.0,25.45,1030.05,119.03,153.62,146.99,71.22,148.77,304.59,83.33,189.63,546.88,123.8,38.7,101.39
2025-11-19 05:00:00,268.56,487.12,292.99,222.69,186.52,590.32,403.99,303.27,52.02,785.99,202.51,24.88,1049.6,117.35,151.7,146.99,71.11,147.11,302.74,83.68,185.7,553.11,122.23,37.88,100.61
2025-11-20 05:00:00,266.25,478.43,289.98,217.14,180.64,589.15,395.23,298.38,51.0,773.7,203.07,24.4,1043.29,117.02,150.31,148.19,71.21,146.1,304.16,82.62,179.38,546.13,122.54,37.12,107.11
2025-11-21 05:00:00,271.49,472.12,299.65,220.69,178.88,594.25,391.09,298.02,51.56,774.03,203.9,25.04,1059.7,117.08,149.98,150.92,72.95,146.33,309.35,85.35,179.7,550.43,122.8,38.54,105.32
2025-11-24 05:00:00,275.92,474.0,318.47,226.28,182.55,613.05,417.78,298.0,51.93,790.71,206.05,25.22,1070.16,115.97,149.75,146.98,72.59,145.5,304.9,83.34,179.12,559.6,122.09,38.47,104.06
2025-11-25 05:00:00,276.97,476.99,323.64,229.67,177.82,636.22,419.4,303.0,52.48,802.32,206.67,25.72,1109.94,114.51,148.53,148.49,72.61,146.11,310.45,85.91,182.44,566.61,121.93,38.78,107.0
2025-11-26 05:00:00,277.55,485.5,320.28,229.16,180.26,633.61,426.58,307.64,52.99,816.01,207.56,25.71,1104.34,114.77,149.51,148.25,72.88,147.98,312.4,86.7,186.92,573.73,123.43,39.44,109.1
2025-11-28 05:00:00,278.85,492.01,320.12,233.22,177.0,647.95,430.17,313.08,53.65,826.04,206.92,25.74,1075.47,115.92,151.13,148.16,73.12,148.74,311.82,87.11,189.0,575.76,123.94,39.77,110.51
2025-12-01 05:00:00,283.1,486.74,315.12,233.88,179.92,640.87,430.14,308.92,53.24,810.86,205.34,25.27,1057.89,116.63,152.54,147.44,71.95,149.51,303.57,84.91,186.46,568.06,120.75,39.91,111.53
2025-12-02 05:00:00,286.19,490.0,316.02,234.42,181.46,647.1,429.24,307.88,53.19,815.21,205.42,25.15,1046.12,115.38,150.25,145.86,70.67,148.61,300.72,85.2,205.38,582.47,119.69,39.52,112.41
2025-12-03 05:00:00,284.15,477.73,320.62,232.38,179.59,639.6,446.74,312.13,54.09,836.57,205.33,25.57,1033.56,117.8,151.59,146.71,70.81,148.06,307.71,87.11,202.54,591.49,118.62,39.66,114.41
2025-12-04 05:00:00,280.7,480.84,318.39,229.11,183.38,661.53,454.53,316.1,54.16,837.83,202.48,25.7,1014.49,117.14,152.26,145.36,70.45,146.91,308.54,85.0,201.87,599.15,117.97,39.82,114.84
2025-12-05 05:00:00,278.78,483.16,322.09,229.53,182.41,673.42,455.0,315.04,53.95,854.56,201.93,26.03,1010.31,116.54,150.0,143.45,70.0,145.02,311.23,85.12,201.89,603.17,116.52,40.51,115.11
2025-12-08 05:00:00,277.89,491.02,314.45,226.89,185.55,666.8,439.58,315.21,53.9,866.69,201.62,25.77,997.59,115.98,148.71,138.34,70.25,145.63,309.79,83.41,206.27,596.5,115.22,40.58,113.56
2025-12-09 05:00:00,277.18,492.02,317.75,227.92,184.97,656.96,445.17,300.51,53.54,876.58,199.96,25.33,982.22,118.25,148.49,139.63,70.09,144.64,310.79,82.28,200.37,594.36,115.24,40.61,115.06
2025-12-10 05:00:00,278.78,478.56,321.0,231.78,183.78,650.13,451.45,310.11,54.08,889.24,206.54,25.78,993.64,119.54,151.41,139.82,70.21,149.7,310.53,83.85,198.72,615.35,114.0,40.96,113.18
2025-12-11 05:00:00,278.03,483.47,313.7,230.28,180.93,652.71,446.89,317.38,54.56,911.03,210.01,25.8,1009.38,119.54,150.72,140.76,69.11,149.04,309.71,84.74,200.71,625.61,114.39,41.49,115.52
2025-12-12 05:00:00,278.28,478.53,310.52,226.19,175.02,644.23,458.96,318.52,55.14,887.96,211.58,25.85,1027.51,118.82,149.99,142.84,70.52,150.65,316.72,85.35,204.38,597.89,115.3,40.93,116.7
2025-12-15 05:00:00,274.11,474.82,309.32,222.54,176.29,647.51,475.31,320.02,55.33,889.59,214.17,26.43,1062.19,117.76,149.8,145.13,70.97,151.22,318.73,85.4,205.5,589.76,116.73,40.61,116.79
2025-12-16 05:00:00,274.61,476.39,307.73,222.56,177.72,657.15,489.88,315.55,54.81,879.15,209.3,25.53,1054.29,114.68,146.75,145.21,70.37,150.37,314.5,85.08,206.71,588.93,115.59,40.45,115.42
2025-12-17 05:00:00,271.84,476.12,298.06,221.27,170.94,649.5,467.26,314.98,54.55,872.33,210.33,25.04,1041.79,117.41,149.52,147.81,70.67,150.08,318.69,85.21,206.33,561.89,117.43,40.6,115.66
2025-12-18 05:00:00,272.19,483.98,303.75,226.76,174.14,664.45,483.37,313.0,54.26,876.3,208.31,25.04,1056.88,116.54,147.69,145.52,70.36,149.37,319.65,89.42,208.27,565.83,117.55,40.51,114.83
2025-12-19 05:00:00,273.67,485.92,308.61,227.35,180.99,658.77,481.2,317.21,55.27,893.48,206.37,25.19,1071.44,116.69,147.75,144.46,70.06,148.16,315.84,88.33,214.08,576.22,115.56,41.26,114.36
2025-12-22 05:00:00,270.97,484.92,311.33,228.43,183.69,661.5,488.73,323.09,55.88,899.0,207.32,25.21,1076.48,118.15,149.8,142.69,70.21,147.05,316.22,86.17,216.84,582.41,116.3,41.48,112.6
2025-12-23 05:00:00,272.36,486.85,315.68,232.14,189.21,664.94,485.56,325.93,55.97,901.71,205.78,24.88,1071.64,119.42,150.51,143.18,69.87,143.68,310.84,83.86,216.85,582.42,116.79,41.04,110.9
2025-12-24 05:00:00,273.81,488.02,315.67,232.38,188.61,667.55,485.4,329.17,56.25,910.78,207.78,25.03,1076.98,119.22,150.5,144.49,70.11,143.74,313.33,84.57,218.16,583.76,117.48,41.07,111.61
2025-12-26 05:00:00,273.4,487.71,314.96,232.52,190.53,663.29,475.19,327.91,56.17,907.04,207.63,25.09,1077.75,119.11,150.02,144.74,69.87,143.78,310.68,85.08,216.44,583.0,117.18,41.26,111.74
2025-12-29 05:00:00,273.76,487.1,314.39,232.07,188.22,658.69,459.64,323.75,55.35,892.18,207.56,25.0,1078.73,120.53,150.99,144.57,70.16,144.24,308.53,85.57,217.25,578.61,117.52,40.89,112.53
2025-12-30 05:00:00,273.08,487.48,314.55,232.53,187.54,665.95,454.43,323.42,55.28,884.42,206.91,24.99,1079.75,120.99,152.31,144.05,70.07,144.16,308.03,85.25,218.5,577.39,117.68,40.68,111.92
2025-12-31 05:00:00,271.86,483.62,313.8,230.82,186.5,660.09,449.72,322.22,55.0,879.0,206.95,24.9,1074.68,120.34,152.41,143.31,69.91,143.52,305.63,84.21,217.12,572.87,117.21,40.2,111.41
2026-01-02 05:00:00,271.01,472.94,315.32,226.5,188.85,650.41,438.07,325.48,55.95,914.34,207.35,25.18,1080.36,122.65,155.9,141.79,69.12,142.23,303.26,83.97,227.77,598.41,117.44,40.87,112.76
2026-01-05 05:00:00,267.26,472.85,317.32,233.06,188.12,658.79,451.67,334.04,56.89,948.44,204.31,25.17,1041.51,125.36,163.85,140.37,67.94,139.92,299.86,86.56,228.13,616.1,116.81,42.01,112.71
2026-01-06 05:00:00,262.36,478.51,314.55,240.93,187.24,660.62,432.96,334.61,57.25,955.47,204.79,25.43,1064.04,121.05,156.54,139.91,67.84,138.96,302.77,89.46,229.84,623.09,117.74,43.44,114.34
2026-01-07 05:00:00,260.33,483.47,322.43,241.56,189.11,648.69,431.41,326.99,55.64,941.02,207.49,25.28,1108.09,118.49,155.2,138.04,67.54,137.01,304.16,86.69,228.12,596.52,116.19,43.23,112.72
2026-01-08 05:00:00,259.04,478.11,326.01,246.29,185.04,646.06,435.8,329.79,56.18,934.83,205.75,25.29,1085.19,122.91,159.25,141.53,69.37,139.37,308.88,88.18,227.38,608.13,117.32,43.4,113.07
2026-01-09 05:00:00,259.37,479.28,329.14,247.38,184.86,653.06,445.01,329.19,55.85,938.98,204.39,25.48,1063.56,124.61,162.11,141.87,70.51,139.91,307.32,88.88,234.53,617.62,116.8,43.81,114.53
2026-01-12 05:00:00,260.25,477.18,332.73,246.47,184.94,641.97,448.96,324.49,55.19,949.55,209.72,25.27,1081.0,124.03,162.34,143.46,70.5,141.36,306.75,89.96,239.81,629.77,116.71,43.43,117.97
2026-01-13 05:00:00,261.05,470.67,336.43,242.6,185.81,631.09,447.2,310.9,54.54,938.15,213.65,25.15,1077.19,126.54,163.87,144.24,71.24,143.48,309.44,90.56,244.55,636.53,117.39,43.79,120.36
2026-01-14 05:00:00,259.96,459.38,336.31,236.65,183.14,615.52,439.2,307.87,52.48,932.67,218.55,25.58,1073.29,130.2,167.24,146.35,71.44,145.92,308.13,91.15,242.61,638.75,118.68,42.89,120.04
2026-01-15 05:00:00,258.21,456.66,333.16,238.18,187.05,620.8,438.57,309.26,52.59,975.86,219.57,25.89,1032.97,129.13,166.16,144.63,70.48,146.57,308.62,93.28,247.74,647.18,118.9,43.39,119.2
2026-01-16 05:00:00,255.53,459.86,330.34,239.12,186.23,620.25,437.5,312.47,52.97,962.0,218.66,25.65,1038.4,129.89,166.26,144.53,70.44,146.32,307.43,92.99,247.68,646.89,119.22,42.86,119.7
2026-01-20 05:00:00,246.7,454.52,322.16,231.0,178.07,604.12,419.25,302.74,52.1,943.37,218.21,25.52,1041.29,130.46,165.3,147.0,71.75,147.66,302.84,93.66,249.0,629.0,119.55,42.28,118.71
2026-01-21 05:00:00,247.65,444.11,328.38,231.31,183.32,612.96,431.44,302.04,52.07,953.01,218.01,25.89,1078.52,133.61,166.73,146.06,72.01,146.74,305.69,96.43,250.07,645.38,119.37,43.38,119.36
2026-01-22 05:00:00,248.35,451.14,330.84,234.34,184.84,647.63,449.36,303.63,52.45,954.65,218.49,26.1,1087.38,133.64,166.66,149.93,71.87,144.4,306.03,95.83,251.41,648.41,117.71,43.79,117.83
2026-01-23 05:00:00,248.04,465.95,328.43,239.16,187.67,658.76,449.06,297.72,51.72,918.88,220.14,25.65,1064.29,134.97,166.72,150.15,72.88,144.58,309.25,97.62,252.15,626.62,117.43,44.14,117.73
2026-01-26 05:00:00,255.41,470.28,333.59,238.42,186.47,672.36,435.2,301.04,52.02,931.86,221.49,25.88,1062.75,134.84,167.5,149.49,72.56,145.87,312.95,96.33,248.43,635.92,118.78,44.2,117.64
2026-01-27 05:00:00,258.27,480.58,335.0,244.68,188.52,672.97,430.9,300.31,52.17,929.72,224.44,26.5,1039.51,136.83,169.05,148.34,73.55,148.78,314.13,95.72,244.56,638.91,120.29,44.61,116.94
2026-01-28 05:00:00,256.44,481.63,336.28,243.01,191.52,668.73,431.46,300.77,51.81,936.81,227.72,25.86,1023.8,137.58,169.93,147.34,73.06,148.5,312.8,95.16,241.59,643.28,120.24,44.63,116.57
2026-01-29 05:00:00,258.28,433.5,338.66,241.73,192.51,738.31,416.56,306.42,53.08,940.12,227.29,26.1,1024.14,140.51,171.19,149.9,73.43,148.69,315.51,93.88,234.04,665.24,120.89,44.6,117.41
2026-01-30 05:00:00,259.48,430.29,338.53,239.3,191.13,716.5,430.41,305.89,53.2,935.41,227.25,26.44,1037.15,141.4,176.9,151.77,74.81,153.63,315.0,91.95,233.72,657.36,121.35,43.92,119.14
2026-02-02 05:00:00,270.01,423.37,344.9,242.96,185.61,706.41,421.81,308.14,54.03,946.33,230.75,26.66,1044.13,138.4,174.03,153.19,75.33,155.2,318.53,91.69,233.02,690.91,119.49,44.43,124.06
2026-02-03 05:00:00,269.48,411.21,340.7,238.62,180.34,691.7,421.96,314.85,54.45,938.99,233.1,25.77,1003.46,143.73,178.04,155.32,76.89,162.85,319.48,93.04,233.15,702.89,121.67,45.3,127.71
2026-02-04 05:00:00,276.49,414.19,333.34,232.99,174.19,668.99,406.01,317.27,55.38,913.3,234.47,26.78,1107.12,147.59,181.23,156.87,77.35,166.18,323.69,96.97,235.95,691.82,122.21,47.83,128.0
2026-02-05 05:00:00,275.91,393.67,331.33,222.69,171.88,670.21,397.21,310.16,54.94,890.41,237.79,26.49,1020.84,146.08,179.23,158.61,78.51,167.53,323.48,96.07,236.95,678.31,123.41,45.68,126.94
2026-02-06 05:00:00,278.12,401.14,323.1,210.32,185.41,661.46,411.11,322.4,56.53,928.75,239.99,27.22,1058.18,149.05,180.86,159.17,79.03,170.49,327.16,99.45,243.03,726.2,121.86,46.73,131.18
2026-02-09 05:00:00,274.62,413.6,324.4,208.72,190.04,677.22,417.32,322.1,56.41,943.62,238.64,27.05,1044.67,151.21,182.6,157.33,77.97,166.47,325.6,98.98,244.71,742.12,121.72,47.1,129.02
